"Points:0","Points:1","Points:2"
-0.072658,0.047514,0.392
-0.071103,0.047522,0.391
-0.069547,0.047529,0.39
-0.067991,0.047536,0.389
-0.066436,0.047543,0.388
-0.06488,0.047551,0.387
-0.063288,0.047558,0.386
-0.071103,0.049648,0.39381
-0.072658,0.048936,0.39381
-0.074214,0.048223,0.39381
-0.075769,0.047511,0.39381
-0.072658,0.049648,0.39469
-0.074214,0.048936,0.39469
-0.075769,0.048223,0.39469
-0.077325,0.047511,0.39469
-0.074214,0.049648,0.39556
-0.075769,0.048936,0.39556
-0.077325,0.048223,0.39556
-0.075769,0.049648,0.3965
-0.077325,0.048936,0.3965
-0.041357,0.036584,0.3965
-0.041533,0.0386,0.3975
-0.040739,0.038694,0.3965
-0.041733,0.040121,0.3985
-0.040959,0.040311,0.3975
-0.040186,0.040502,0.3965
-0.042081,0.041114,0.3995
-0.041369,0.041465,0.3985
-0.040657,0.041816,0.3975
-0.039945,0.042167,0.3965
-0.042062,0.042518,0.3995
-0.041457,0.043033,0.3985
-0.040853,0.043547,0.3975
-0.040248,0.044062,0.3965
-0.042531,0.044017,0.3995
-0.042071,0.044664,0.3985
-0.041611,0.045311,0.3975
-0.041176,0.045922,0.3965
-0.043525,0.045448,0.3995
-0.043237,0.046188,0.3985
-0.042965,0.046887,0.3975
-0.042965,0.046887,0.39556
-0.042709,0.047546,0.3965
-0.044917,0.046636,0.3995
-0.044801,0.04738,0.3985
-0.044692,0.048081,0.3975
-0.044801,0.04738,0.39469
-0.044692,0.048081,0.39556
-0.044583,0.048782,0.3965
-0.046889,0.047507,0.3995
-0.046867,0.048218,0.3985
-0.046845,0.04893,0.3975
-0.046889,0.047507,0.39381
-0.046867,0.048218,0.39469
-0.046845,0.04893,0.39556
-0.046823,0.049642,0.3965
-0.049114,0.048223,0.3995
-0.049114,0.048936,0.3985
-0.049114,0.049648,0.3975
-0.049114,0.047511,0.39294
-0.049114,0.048223,0.39381
-0.049114,0.048936,0.39469
-0.049114,0.049648,0.39556
-0.051104,0.048936,0.3995
-0.051104,0.049648,0.3985
-0.051104,0.048223,0.39294
-0.051104,0.047514,0.392
-0.051104,0.048936,0.39381
-0.051104,0.049648,0.39469
-0.053007,0.049648,0.3995
-0.053007,0.048936,0.39294
-0.053007,0.048227,0.392
-0.053007,0.047522,0.391
-0.053007,0.049648,0.39381
-0.054836,0.049648,0.39294
-0.054836,0.048939,0.392
-0.054836,0.048234,0.391
-0.054836,0.047529,0.39
-0.056604,0.049652,0.392
-0.056604,0.048947,0.391
-0.056604,0.048241,0.39
-0.056604,0.047536,0.389
-0.058321,0.049659,0.391
-0.058321,0.048954,0.39
-0.058321,0.048249,0.389
-0.058321,0.047543,0.388
-0.06,0.049666,0.39
-0.06,0.048961,0.389
-0.06,0.048256,0.388
-0.06,0.047551,0.387
-0.061652,0.049674,0.389
-0.061652,0.048968,0.388
-0.061652,0.048263,0.387
-0.061652,0.047558,0.386
-0.072658,0.049648,0.3995
-0.074214,0.048936,0.3995
-0.075769,0.048223,0.3995
-0.077325,0.047511,0.3995
-0.074214,0.049648,0.3985
-0.075769,0.048936,0.3985
-0.077325,0.048223,0.3985
-0.075769,0.049648,0.3975
-0.077325,0.048936,0.3975
-0.071103,0.049648,0.39294
-0.069547,0.049652,0.392
-0.067991,0.049659,0.391
-0.066436,0.049666,0.39
-0.06488,0.049674,0.389
-0.063288,0.049681,0.388
-0.072658,0.048936,0.39294
-0.071103,0.048939,0.392
-0.069547,0.048947,0.391
-0.067991,0.048954,0.39
-0.066436,0.048961,0.389
-0.06488,0.048968,0.388
-0.063288,0.048976,0.387
-0.074214,0.048223,0.39294
-0.072658,0.048227,0.392
-0.071103,0.048234,0.391
-0.069547,0.048241,0.39
-0.067991,0.048249,0.389
-0.066436,0.048256,0.388
-0.06488,0.048263,0.387
-0.063288,0.04827,0.386
-0.075769,0.047511,0.39294
-0.074214,0.047514,0.392
-0.072658,0.047522,0.391
-0.071103,0.047529,0.39
-0.069547,0.047536,0.389
-0.067991,0.047543,0.388
-0.066436,0.047551,0.387
-0.06488,0.047558,0.386
-0.063288,0.047565,0.385
-0.072658,0.049648,0.39381
-0.074214,0.048936,0.39381
-0.075769,0.048223,0.39381
-0.077325,0.047511,0.39381
-0.074214,0.049648,0.39469
-0.075769,0.048936,0.39469
-0.077325,0.048223,0.39469
-0.075769,0.049648,0.39556
-0.077325,0.048936,0.39556
-0.077325,0.049648,0.3965
-0.04118,0.034561,0.3965
-0.041357,0.036584,0.3975
-0.04056,0.036654,0.3965
-0.041533,0.0386,0.3985
-0.040739,0.038694,0.3975
-0.039945,0.038788,0.3965
-0.041733,0.040121,0.3995
-0.040959,0.040311,0.3985
-0.040186,0.040502,0.3975
-0.039413,0.040693,0.3965
-0.041369,0.041465,0.3995
-0.040657,0.041816,0.3985
-0.039945,0.042167,0.3975
-0.039233,0.042518,0.3965
-0.041457,0.043033,0.3995
-0.040853,0.043547,0.3985
-0.040248,0.044062,0.3975
-0.039677,0.044549,0.3965
-0.042071,0.044664,0.3995
-0.041611,0.045311,0.3985
-0.041176,0.045922,0.3975
-0.041176,0.045922,0.39556
-0.040766,0.046499,0.3965
-0.043237,0.046188,0.3995
-0.042965,0.046887,0.3985
-0.042709,0.047546,0.3975
-0.042965,0.046887,0.39469
-0.042709,0.047546,0.39556
-0.042453,0.048205,0.3965
-0.044801,0.04738,0.3995
-0.044692,0.048081,0.3985
-0.044583,0.048782,0.3975
-0.044801,0.04738,0.39381
-0.044692,0.048081,0.39469
-0.044583,0.048782,0.39556
-0.044474,0.049483,0.3965
-0.046867,0.048218,0.3995
-0.046845,0.04893,0.3985
-0.046823,0.049642,0.3975
-0.046889,0.047507,0.39294
-0.046867,0.048218,0.39381
-0.046845,0.04893,0.39469
-0.046823,0.049642,0.39556
-0.049114,0.048936,0.3995
-0.049114,0.049648,0.3985
-0.049114,0.048223,0.39294
-0.049114,0.047514,0.392
-0.049114,0.048936,0.39381
-0.049114,0.049648,0.39469
-0.051104,0.049648,0.3995
-0.051104,0.048936,0.39294
-0.051104,0.048227,0.392
-0.051104,0.047522,0.391
-0.051104,0.049648,0.39381
-0.053007,0.049648,0.39294
-0.053007,0.048939,0.392
-0.053007,0.048234,0.391
-0.053007,0.047529,0.39
-0.054836,0.049652,0.392
-0.054836,0.048947,0.391
-0.054836,0.048241,0.39
-0.054836,0.047536,0.389
-0.056604,0.049659,0.391
-0.056604,0.048954,0.39
-0.056604,0.048249,0.389
-0.056604,0.047543,0.388
-0.058321,0.049666,0.39
-0.058321,0.048961,0.389
-0.058321,0.048256,0.388
-0.058321,0.047551,0.387
-0.06,0.049674,0.389
-0.06,0.048968,0.388
-0.06,0.048263,0.387
-0.06,0.047558,0.386
-0.061652,0.049681,0.388
-0.061652,0.048976,0.387
-0.061652,0.04827,0.386
-0.061652,0.047565,0.385
-0.074214,0.049648,0.3995
-0.075769,0.048936,0.3995
-0.077325,0.048223,0.3995
-0.075769,0.049648,0.3985
-0.077325,0.048936,0.3985
-0.077325,0.049648,0.3975
-0.072658,0.049648,0.39294
-0.071103,0.049652,0.392
-0.069547,0.049659,0.391
-0.067991,0.049666,0.39
-0.066436,0.049674,0.389
-0.06488,0.049681,0.388
-0.063288,0.049688,0.387
-0.074214,0.048936,0.39294
-0.072658,0.048939,0.392
-0.071103,0.048947,0.391
-0.069547,0.048954,0.39
-0.067991,0.048961,0.389
-0.066436,0.048968,0.388
-0.06488,0.048976,0.387
-0.063288,0.048983,0.386
-0.075769,0.048223,0.39294
-0.074214,0.048227,0.392
-0.072658,0.048234,0.391
-0.071103,0.048241,0.39
-0.069547,0.048249,0.389
-0.067991,0.048256,0.388
-0.066436,0.048263,0.387
-0.06488,0.04827,0.386
-0.063288,0.048278,0.385
-0.077325,0.047511,0.39294
-0.075769,0.047514,0.392
-0.074214,0.047522,0.391
-0.072658,0.047529,0.39
-0.071103,0.047536,0.389
-0.069547,0.047543,0.388
-0.067991,0.047551,0.387
-0.066436,0.047558,0.386
-0.06488,0.047565,0.385
-0.063288,0.047573,0.384
-0.074214,0.049648,0.39381
-0.075769,0.048936,0.39381
-0.077325,0.048223,0.39381
-0.075769,0.049648,0.39469
-0.077325,0.048936,0.39469
-0.077325,0.049648,0.39556
-0.041001,0.032522,0.3965
-0.04118,0.034561,0.3975
-0.040383,0.03463,0.3965
-0.041357,0.036584,0.3985
-0.04056,0.036654,0.3975
-0.039763,0.036723,0.3965
-0.041533,0.0386,0.3995
-0.040739,0.038694,0.3985
-0.039945,0.038788,0.3975
-0.039151,0.038883,0.3965
-0.040959,0.040311,0.3995
-0.040186,0.040502,0.3985
-0.039413,0.040693,0.3975
-0.038639,0.040884,0.3965
-0.040657,0.041816,0.3995
-0.039945,0.042167,0.3985
-0.039233,0.042518,0.3975
-0.03856,0.04285,0.3965
-0.040853,0.043547,0.3995
-0.040248,0.044062,0.3985
-0.039677,0.044549,0.3975
-0.039677,0.044549,0.39556
-0.039139,0.045007,0.3965
-0.041611,0.045311,0.3995
-0.041176,0.045922,0.3985
-0.040766,0.046499,0.3975
-0.041176,0.045922,0.39469
-0.040766,0.046499,0.39556
-0.040356,0.047075,0.3965
-0.042965,0.046887,0.3995
-0.042709,0.047546,0.3985
-0.042453,0.048205,0.3975
-0.042965,0.046887,0.39381
-0.042709,0.047546,0.39469
-0.042453,0.048205,0.39556
-0.042196,0.048864,0.3965
-0.044692,0.048081,0.3995
-0.044583,0.048782,0.3985
-0.044474,0.049483,0.3975
-0.044801,0.04738,0.39294
-0.044692,0.048081,0.39381
-0.044583,0.048782,0.39469
-0.044474,0.049483,0.39556
-0.046845,0.04893,0.3995
-0.046823,0.049642,0.3985
-0.046867,0.048218,0.39294
-0.046889,0.04751,0.392
-0.046845,0.04893,0.39381
-0.046823,0.049642,0.39469
-0.049114,0.049648,0.3995
-0.049114,0.048936,0.39294
-0.049114,0.048227,0.392
-0.049114,0.047522,0.391
-0.049114,0.049648,0.39381
-0.051104,0.049648,0.39294
-0.051104,0.048939,0.392
-0.051104,0.048234,0.391
-0.051104,0.047529,0.39
-0.053007,0.049652,0.392
-0.053007,0.048947,0.391
-0.053007,0.048241,0.39
-0.053007,0.047536,0.389
-0.054836,0.049659,0.391
-0.054836,0.048954,0.39
-0.054836,0.048249,0.389
-0.054836,0.047543,0.388
-0.056604,0.049666,0.39
-0.056604,0.048961,0.389
-0.056604,0.048256,0.388
-0.056604,0.047551,0.387
-0.058321,0.049674,0.389
-0.058321,0.048968,0.388
-0.058321,0.048263,0.387
-0.058321,0.047558,0.386
-0.06,0.049681,0.388
-0.06,0.048976,0.387
-0.06,0.04827,0.386
-0.06,0.047565,0.385
-0.061652,0.049688,0.387
-0.061652,0.048983,0.386
-0.061652,0.048278,0.385
-0.061652,0.047573,0.384
-0.075769,0.049648,0.3995
-0.077325,0.048936,0.3995
-0.077325,0.049648,0.3985
-0.074214,0.049648,0.39294
-0.072658,0.049652,0.392
-0.071103,0.049659,0.391
-0.069547,0.049666,0.39
-0.067991,0.049674,0.389
-0.066436,0.049681,0.388
-0.06488,0.049688,0.387
-0.063288,0.049695,0.386
-0.075769,0.048936,0.39294
-0.074214,0.048939,0.392
-0.072658,0.048947,0.391
-0.071103,0.048954,0.39
-0.069547,0.048961,0.389
-0.067991,0.048968,0.388
-0.066436,0.048976,0.387
-0.06488,0.048983,0.386
-0.063288,0.04899,0.385
-0.077325,0.048223,0.39294
-0.075769,0.048227,0.392
-0.074214,0.048234,0.391
-0.072658,0.048241,0.39
-0.071103,0.048249,0.389
-0.069547,0.048256,0.388
-0.067991,0.048263,0.387
-0.066436,0.04827,0.386
-0.06488,0.048278,0.385
-0.063288,0.048285,0.384
-0.077325,0.047514,0.392
-0.075769,0.047522,0.391
-0.074214,0.047529,0.39
-0.072658,0.047536,0.389
-0.071103,0.047543,0.388
-0.069547,0.047551,0.387
-0.067991,0.047558,0.386
-0.066436,0.047565,0.385
-0.06488,0.047573,0.384
-0.063288,0.04758,0.383
-0.075769,0.049648,0.39381
-0.077325,0.048936,0.39381
-0.077325,0.049648,0.39469
-0.040822,0.030474,0.3965
-0.041001,0.032522,0.3975
-0.040204,0.032592,0.3965
-0.04118,0.034561,0.3985
-0.040383,0.03463,0.3975
-0.039586,0.0347,0.3965
-0.041357,0.036584,0.3995
-0.04056,0.036654,0.3985
-0.039763,0.036723,0.3975
-0.038966,0.036793,0.3965
-0.040739,0.038694,0.3995
-0.039945,0.038788,0.3985
-0.039151,0.038883,0.3975
-0.038357,0.038977,0.3965
-0.040186,0.040502,0.3995
-0.039413,0.040693,0.3985
-0.038639,0.040884,0.3975
-0.037908,0.041064,0.3965
-0.039945,0.042167,0.3995
-0.039233,0.042518,0.3985
-0.03856,0.04285,0.3975
-0.03856,0.04285,0.39556
-0.037926,0.043163,0.3965
-0.040248,0.044062,0.3995
-0.039677,0.044549,0.3985
-0.039139,0.045007,0.3975
-0.039677,0.044549,0.39469
-0.039139,0.045007,0.39556
-0.0386,0.045466,0.3965
-0.041176,0.045922,0.3995
-0.040766,0.046499,0.3985
-0.040356,0.047075,0.3975
-0.041176,0.045922,0.39381
-0.040766,0.046499,0.39469
-0.040356,0.047075,0.39556
-0.039947,0.047651,0.3965
-0.042709,0.047546,0.3995
-0.042453,0.048205,0.3985
-0.042196,0.048864,0.3975
-0.042965,0.046887,0.39294
-0.042709,0.047546,0.39381
-0.042453,0.048205,0.39469
-0.042196,0.048864,0.39556
-0.044583,0.048782,0.3995
-0.044474,0.049483,0.3985
-0.044692,0.048081,0.39294
-0.044801,0.047384,0.392
-0.044583,0.048782,0.39381
-0.044474,0.049483,0.39469
-0.046823,0.049642,0.3995
-0.046845,0.04893,0.39294
-0.046867,0.048222,0.392
-0.046889,0.047518,0.391
-0.046823,0.049642,0.39381
-0.049114,0.049648,0.39294
-0.049114,0.048939,0.392
-0.049114,0.048234,0.391
-0.049114,0.047529,0.39
-0.051104,0.049652,0.392
-0.051104,0.048947,0.391
-0.051104,0.048241,0.39
-0.051104,0.047536,0.389
-0.053007,0.049659,0.391
-0.053007,0.048954,0.39
-0.053007,0.048249,0.389
-0.053007,0.047543,0.388
-0.054836,0.049666,0.39
-0.054836,0.048961,0.389
-0.054836,0.048256,0.388
-0.054836,0.047551,0.387
-0.056604,0.049674,0.389
-0.056604,0.048968,0.388
-0.056604,0.048263,0.387
-0.056604,0.047558,0.386
-0.058321,0.049681,0.388
-0.058321,0.048976,0.387
-0.058321,0.04827,0.386
-0.058321,0.047565,0.385
-0.06,0.049688,0.387
-0.06,0.048983,0.386
-0.06,0.048278,0.385
-0.06,0.047573,0.384
-0.061652,0.049695,0.386
-0.061652,0.04899,0.385
-0.061652,0.048285,0.384
-0.061652,0.04758,0.383
-0.077325,0.049648,0.3995
-0.075769,0.049648,0.39294
-0.074214,0.049652,0.392
-0.072658,0.049659,0.391
-0.071103,0.049666,0.39
-0.069547,0.049674,0.389
-0.067991,0.049681,0.388
-0.066436,0.049688,0.387
-0.06488,0.049695,0.386
-0.063288,0.049703,0.385
-0.077325,0.048936,0.39294
-0.075769,0.048939,0.392
-0.074214,0.048947,0.391
-0.072658,0.048954,0.39
-0.071103,0.048961,0.389
-0.069547,0.048968,0.388
-0.067991,0.048976,0.387
-0.066436,0.048983,0.386
-0.06488,0.04899,0.385
-0.063288,0.048998,0.384
-0.077325,0.048227,0.392
-0.075769,0.048234,0.391
-0.074214,0.048241,0.39
-0.072658,0.048249,0.389
-0.071103,0.048256,0.388
-0.069547,0.048263,0.387
-0.067991,0.04827,0.386
-0.066436,0.048278,0.385
-0.06488,0.048285,0.384
-0.063288,0.048292,0.383
-0.077325,0.047522,0.391
-0.075769,0.047529,0.39
-0.074214,0.047536,0.389
-0.072658,0.047543,0.388
-0.071103,0.047551,0.387
-0.069547,0.047558,0.386
-0.067991,0.047565,0.385
-0.066436,0.047573,0.384
-0.06488,0.04758,0.383
-0.063288,0.047587,0.38199
-0.077325,0.049648,0.39381
-0.040643,0.028422,0.3965
-0.040822,0.030474,0.3975
-0.040025,0.030544,0.3965
-0.041001,0.032522,0.3985
-0.040204,0.032592,0.3975
-0.039407,0.032662,0.3965
-0.04118,0.034561,0.3995
-0.040383,0.03463,0.3985
-0.039586,0.0347,0.3975
-0.038789,0.03477,0.3965
-0.04056,0.036654,0.3995
-0.039763,0.036723,0.3985
-0.038966,0.036793,0.3975
-0.038169,0.036863,0.3965
-0.039945,0.038788,0.3995
-0.039151,0.038883,0.3985
-0.038357,0.038977,0.3975
-0.037607,0.039066,0.3965
-0.039413,0.040693,0.3995
-0.038639,0.040884,0.3985
-0.037908,0.041064,0.3975
-0.037908,0.041064,0.39556
-0.037219,0.041234,0.3965
-0.039233,0.042518,0.3995
-0.03856,0.04285,0.3985
-0.037926,0.043163,0.3975
-0.03856,0.04285,0.39469
-0.037926,0.043163,0.39556
-0.037292,0.043476,0.3965
-0.039677,0.044549,0.3995
-0.039139,0.045007,0.3985
-0.0386,0.045466,0.3975
-0.039677,0.044549,0.39381
-0.039139,0.045007,0.39469
-0.0386,0.045466,0.39556
-0.038062,0.045924,0.3965
-0.040766,0.046499,0.3995
-0.040356,0.047075,0.3985
-0.039947,0.047651,0.3975
-0.041176,0.045922,0.39294
-0.040766,0.046499,0.39381
-0.040356,0.047075,0.39469
-0.039947,0.047651,0.39556
-0.042453,0.048205,0.3995
-0.042196,0.048864,0.3985
-0.042709,0.047546,0.39294
-0.042965,0.046891,0.392
-0.042453,0.048205,0.39381
-0.042196,0.048864,0.39469
-0.044474,0.049483,0.3995
-0.044583,0.048782,0.39294
-0.044692,0.048085,0.392
-0.044801,0.047391,0.391
-0.044474,0.049483,0.39381
-0.046823,0.049642,0.39294
-0.046845,0.048934,0.392
-0.046867,0.048229,0.391
-0.046889,0.047525,0.39
-0.049114,0.049652,0.392
-0.049114,0.048947,0.391
-0.049114,0.048241,0.39
-0.049114,0.047536,0.389
-0.051104,0.049659,0.391
-0.051104,0.048954,0.39
-0.051104,0.048249,0.389
-0.051104,0.047543,0.388
-0.053007,0.049666,0.39
-0.053007,0.048961,0.389
-0.053007,0.048256,0.388
-0.053007,0.047551,0.387
-0.054836,0.049674,0.389
-0.054836,0.048968,0.388
-0.054836,0.048263,0.387
-0.054836,0.047558,0.386
-0.056604,0.049681,0.388
-0.056604,0.048976,0.387
-0.056604,0.04827,0.386
-0.056604,0.047565,0.385
-0.058321,0.049688,0.387
-0.058321,0.048983,0.386
-0.058321,0.048278,0.385
-0.058321,0.047573,0.384
-0.06,0.049695,0.386
-0.06,0.04899,0.385
-0.06,0.048285,0.384
-0.06,0.04758,0.383
-0.061652,0.049703,0.385
-0.061652,0.048998,0.384
-0.061652,0.048292,0.383
-0.061652,0.047587,0.38199
-0.077325,0.049648,0.39294
-0.075769,0.049652,0.392
-0.074214,0.049659,0.391
-0.072658,0.049666,0.39
-0.071103,0.049674,0.389
-0.069547,0.049681,0.388
-0.067991,0.049688,0.387
-0.066436,0.049695,0.386
-0.06488,0.049703,0.385
-0.063288,0.04971,0.384
-0.077325,0.048939,0.392
-0.075769,0.048947,0.391
-0.074214,0.048954,0.39
-0.072658,0.048961,0.389
-0.071103,0.048968,0.388
-0.069547,0.048976,0.387
-0.067991,0.048983,0.386
-0.066436,0.04899,0.385
-0.06488,0.048998,0.384
-0.063288,0.049005,0.383
-0.077325,0.048234,0.391
-0.075769,0.048241,0.39
-0.074214,0.048249,0.389
-0.072658,0.048256,0.388
-0.071103,0.048263,0.387
-0.069547,0.04827,0.386
-0.067991,0.048278,0.385
-0.066436,0.048285,0.384
-0.06488,0.048292,0.383
-0.063288,0.0483,0.38199
-0.077325,0.047529,0.39
-0.075769,0.047536,0.389
-0.074214,0.047543,0.388
-0.072658,0.047551,0.387
-0.071103,0.047558,0.386
-0.069547,0.047565,0.385
-0.067991,0.047573,0.384
-0.066436,0.04758,0.383
-0.06488,0.047587,0.38199
-0.063288,0.047594,0.38099
-0.040463,0.026369,0.3965
-0.040643,0.028422,0.3975
-0.039846,0.028491,0.3965
-0.040822,0.030474,0.3985
-0.040025,0.030544,0.3975
-0.039228,0.030614,0.3965
-0.041001,0.032522,0.3995
-0.040204,0.032592,0.3985
-0.039407,0.032662,0.3975
-0.03861,0.032732,0.3965
-0.040383,0.03463,0.3995
-0.039586,0.0347,0.3985
-0.038789,0.03477,0.3975
-0.037992,0.03484,0.3965
-0.039763,0.036723,0.3995
-0.038966,0.036793,0.3985
-0.038169,0.036863,0.3975
-0.037415,0.036929,0.3965
-0.039151,0.038883,0.3995
-0.038357,0.038977,0.3985
-0.037607,0.039066,0.3975
-0.037607,0.039066,0.39556
-0.036899,0.03915,0.3965
-0.038639,0.040884,0.3995
-0.037908,0.041064,0.3985
-0.037219,0.041234,0.3975
-0.037908,0.041064,0.39469
-0.037219,0.041234,0.39556
-0.036531,0.041404,0.3965
-0.03856,0.04285,0.3995
-0.037926,0.043163,0.3985
-0.037292,0.043476,0.3975
-0.03856,0.04285,0.39381
-0.037926,0.043163,0.39469
-0.037292,0.043476,0.39556
-0.036657,0.043789,0.3965
-0.039139,0.045007,0.3995
-0.0386,0.045466,0.3985
-0.038062,0.045924,0.3975
-0.039677,0.044549,0.39294
-0.039139,0.045007,0.39381
-0.0386,0.045466,0.39469
-0.038062,0.045924,0.39556
-0.040356,0.047075,0.3995
-0.039947,0.047651,0.3985
-0.040766,0.046499,0.39294
-0.041176,0.045926,0.392
-0.040356,0.047075,0.39381
-0.039947,0.047651,0.39469
-0.042196,0.048864,0.3995
-0.042453,0.048205,0.39294
-0.042709,0.04755,0.392
-0.042965,0.046898,0.391
-0.042196,0.048864,0.39381
-0.044474,0.049483,0.39294
-0.044583,0.048786,0.392
-0.044692,0.048092,0.391
-0.044801,0.047398,0.39
-0.046823,0.049646,0.392
-0.046845,0.048941,0.391
-0.046867,0.048237,0.39
-0.046889,0.047532,0.389
-0.049114,0.049659,0.391
-0.049114,0.048954,0.39
-0.049114,0.048249,0.389
-0.049114,0.047543,0.388
-0.051104,0.049666,0.39
-0.051104,0.048961,0.389
-0.051104,0.048256,0.388
-0.051104,0.047551,0.387
-0.053007,0.049674,0.389
-0.053007,0.048968,0.388
-0.053007,0.048263,0.387
-0.053007,0.047558,0.386
-0.054836,0.049681,0.388
-0.054836,0.048976,0.387
-0.054836,0.04827,0.386
-0.054836,0.047565,0.385
-0.056604,0.049688,0.387
-0.056604,0.048983,0.386
-0.056604,0.048278,0.385
-0.056604,0.047573,0.384
-0.058321,0.049695,0.386
-0.058321,0.04899,0.385
-0.058321,0.048285,0.384
-0.058321,0.04758,0.383
-0.06,0.049703,0.385
-0.06,0.048998,0.384
-0.06,0.048292,0.383
-0.06,0.047587,0.38199
-0.061652,0.04971,0.384
-0.061652,0.049005,0.383
-0.061652,0.0483,0.38199
-0.061652,0.047594,0.38099
-0.077325,0.049652,0.392
-0.075769,0.049659,0.391
-0.074214,0.049666,0.39
-0.072658,0.049674,0.389
-0.071103,0.049681,0.388
-0.069547,0.049688,0.387
-0.067991,0.049695,0.386
-0.066436,0.049703,0.385
-0.06488,0.04971,0.384
-0.063288,0.049717,0.383
-0.077325,0.048947,0.391
-0.075769,0.048954,0.39
-0.074214,0.048961,0.389
-0.072658,0.048968,0.388
-0.071103,0.048976,0.387
-0.069547,0.048983,0.386
-0.067991,0.04899,0.385
-0.066436,0.048998,0.384
-0.06488,0.049005,0.383
-0.063288,0.049012,0.38199
-0.077325,0.048241,0.39
-0.075769,0.048249,0.389
-0.074214,0.048256,0.388
-0.072658,0.048263,0.387
-0.071103,0.04827,0.386
-0.069547,0.048278,0.385
-0.067991,0.048285,0.384
-0.066436,0.048292,0.383
-0.06488,0.0483,0.38199
-0.063288,0.048307,0.38099
-0.077325,0.047536,0.389
-0.075769,0.047543,0.388
-0.074214,0.047551,0.387
-0.072658,0.047558,0.386
-0.071103,0.047565,0.385
-0.069547,0.047573,0.384
-0.067991,0.04758,0.383
-0.066436,0.047587,0.38199
-0.06488,0.047594,0.38099
-0.063288,0.047602,0.37999
-0.040284,0.024323,0.3965
-0.040463,0.026369,0.3975
-0.039666,0.026439,0.3965
-0.040643,0.028422,0.3985
-0.039846,0.028491,0.3975
-0.039049,0.028561,0.3965
-0.040822,0.030474,0.3995
-0.040025,0.030544,0.3985
-0.039228,0.030614,0.3975
-0.038431,0.030684,0.3965
-0.040204,0.032592,0.3995
-0.039407,0.032662,0.3985
-0.03861,0.032732,0.3975
-0.037813,0.032801,0.3965
-0.039586,0.0347,0.3995
-0.038789,0.03477,0.3985
-0.037992,0.03484,0.3975
-0.037238,0.034905,0.3965
-0.038966,0.036793,0.3995
-0.038169,0.036863,0.3985
-0.037415,0.036929,0.3975
-0.037415,0.036929,0.39556
-0.036706,0.036991,0.3965
-0.038357,0.038977,0.3995
-0.037607,0.039066,0.3985
-0.036899,0.03915,0.3975
-0.037607,0.039066,0.39469
-0.036899,0.03915,0.39556
-0.036192,0.039234,0.3965
-0.037908,0.041064,0.3995
-0.037219,0.041234,0.3985
-0.036531,0.041404,0.3975
-0.037908,0.041064,0.39381
-0.037219,0.041234,0.39469
-0.036531,0.041404,0.39556
-0.035842,0.041574,0.3965
-0.037926,0.043163,0.3995
-0.037292,0.043476,0.3985
-0.036657,0.043789,0.3975
-0.03856,0.04285,0.39294
-0.037926,0.043163,0.39381
-0.037292,0.043476,0.39469
-0.036657,0.043789,0.39556
-0.0386,0.045466,0.3995
-0.038062,0.045924,0.3985
-0.039139,0.045007,0.39294
-0.039677,0.044552,0.392
-0.0386,0.045466,0.39381
-0.038062,0.045924,0.39469
-0.039947,0.047651,0.3995
-0.040356,0.047075,0.39294
-0.040766,0.046502,0.392
-0.041176,0.045933,0.391
-0.039947,0.047651,0.39381
-0.042196,0.048864,0.39294
-0.042453,0.048209,0.392
-0.042709,0.047557,0.391
-0.042965,0.046905,0.39
-0.044474,0.049487,0.392
-0.044583,0.048793,0.391
-0.044692,0.048099,0.39
-0.044801,0.047406,0.389
-0.046823,0.049653,0.391
-0.046845,0.048948,0.39
-0.046867,0.048244,0.389
-0.046889,0.047539,0.388
-0.049114,0.049666,0.39
-0.049114,0.048961,0.389
-0.049114,0.048256,0.388
-0.049114,0.047551,0.387
-0.051104,0.049674,0.389
-0.051104,0.048968,0.388
-0.051104,0.048263,0.387
-0.051104,0.047558,0.386
-0.053007,0.049681,0.388
-0.053007,0.048976,0.387
-0.053007,0.04827,0.386
-0.053007,0.047565,0.385
-0.054836,0.049688,0.387
-0.054836,0.048983,0.386
-0.054836,0.048278,0.385
-0.054836,0.047573,0.384
-0.056604,0.049695,0.386
-0.056604,0.04899,0.385
-0.056604,0.048285,0.384
-0.056604,0.04758,0.383
-0.058321,0.049703,0.385
-0.058321,0.048998,0.384
-0.058321,0.048292,0.383
-0.058321,0.047587,0.38199
-0.06,0.04971,0.384
-0.06,0.049005,0.383
-0.06,0.0483,0.38199
-0.06,0.047594,0.38099
-0.061652,0.049717,0.383
