"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
-0.019329,-0.99979,-0.0072596,-0.019504,-0.0026577,0.36639
-0.081614,-0.99664,-0.0072367,-0.020903,-0.0026027,0.36639
-0.16583,-0.98613,-0.0071605,-0.022242,-0.0024356,0.36639
-0.24956,-0.96833,-0.0070312,-0.023586,-0.0021504,0.36639
-0.33281,-0.94297,-0.006847,-0.024924,-0.0017433,0.36639
-0.41459,-0.90998,-0.0066076,-0.026236,-0.0012142,0.36639
-0.49391,-0.86949,-0.0063135,-0.027512,-0.00056338,0.36639
-0.5699,-0.82169,-0.0059665,-0.028731,0.0002036,0.36639
-0.64161,-0.76701,-0.0055694,-0.029884,0.0010823,0.36639
-0.70818,-0.70601,-0.0051265,-0.030953,0.0020615,0.36639
-0.76889,-0.63937,-0.0046426,-0.031928,0.0031329,0.36639
-0.82314,-0.56782,-0.004123,-0.032799,0.0042812,0.36639
-0.87041,-0.49232,-0.0035748,-0.033558,0.005495,0.36639
-0.91039,-0.41374,-0.0030042,-0.0342,0.0067566,0.36639
-0.94292,-0.33302,-0.0024181,-0.034722,0.0080537,0.36639
-0.96794,-0.25116,-0.0018237,-0.035123,0.0093682,0.36639
-0.98576,-0.16817,-0.0012211,-0.035406,0.010687,0.36639
-0.99432,-0.10646,-0.00077302,-0.035583,0.012076,0.36639
-0.99621,-0.086924,-0.00063115,-0.035741,0.013887,0.36639
-0.99619,-0.087156,-0.00063282,-0.035909,0.015816,0.36639
-0.99619,-0.087156,-0.00063281,-0.036081,0.017776,0.36639
-0.99619,-0.087156,-0.00063283,-0.036255,0.019764,0.36639
-0.99619,-0.087155,-0.00063287,-0.036431,0.021775,0.36639
-0.99619,-0.087156,-0.00063289,-0.036608,0.023805,0.36639
-0.99619,-0.087155,-0.00063286,-0.036787,0.025847,0.36639
-0.99619,-0.087155,-0.00063285,-0.036966,0.027898,0.36639
-0.99619,-0.087156,-0.00063285,-0.037146,0.029952,0.36639
-0.99619,-0.087155,-0.00063287,-0.037326,0.032004,0.36639
-0.99619,-0.087156,-0.00063293,-0.037504,0.034048,0.36639
-0.99619,-0.087156,-0.00063293,-0.037682,0.03608,0.36639
-0.99604,-0.088849,-0.00064515,-0.037858,0.038095,0.36639
-0.98763,-0.15682,-0.0011386,-0.038062,0.040333,0.36639
-0.94235,-0.33463,-0.0024296,-0.038443,0.042005,0.36639
-0.83547,-0.54952,-0.0039899,-0.03931,0.043763,0.36639
-0.67556,-0.73728,-0.0053532,-0.040582,0.045256,0.36639
-0.47457,-0.88019,-0.0063908,-0.04218,0.046392,0.36639
-0.2512,-0.96791,-0.0070277,-0.044007,0.047102,0.36639
-0.07004,-0.99752,-0.0072426,-0.045705,0.047336,0.36639
-0.001599,-0.99997,-0.0072605,-0.048096,0.047344,0.36639
0,-0.99997,-0.0072605,-0.050132,0.047344,0.36639
0,-0.99997,-0.0072605,-0.052075,0.047344,0.36639
0,-0.99997,-0.0072605,-0.053938,0.047344,0.36639
0,-0.99997,-0.0072605,-0.055734,0.047344,0.36639
0,-0.99997,-0.0072605,-0.057473,0.047344,0.36639
0,-0.99997,-0.0072605,-0.059169,0.047344,0.36639
0,-0.99997,-0.0072605,-0.060832,0.047344,0.36639
0,-0.99997,-0.0072605,-0.062473,0.047344,0.36639
0,-0.99997,-0.0072609,-0.0062954,-0.0026495,0.36538
0,-0.99997,-0.0072609,-0.0073135,-0.0026495,0.36538
0,-0.99997,-0.0072609,-0.0083537,-0.0026495,0.36538
0,-0.99997,-0.0072609,-0.0094203,-0.0026495,0.36538
0,-0.99997,-0.0072609,-0.010518,-0.0026495,0.36538
0,-0.99997,-0.0072609,-0.011651,-0.0026495,0.36538
0,-0.99997,-0.0072609,-0.012826,-0.0026495,0.36538
0,-0.99997,-0.0072609,-0.01405,-0.0026495,0.36538
0,-0.99997,-0.0072609,-0.015328,-0.0026495,0.36538
0,-0.99997,-0.0072609,-0.016671,-0.0026495,0.36538
0.00029821,-0.99997,-0.0072609,-0.018086,-0.0026495,0.36538
-0.019329,-0.99979,-0.0072595,-0.019504,-0.0026503,0.36538
-0.081614,-0.99664,-0.0072366,-0.020903,-0.0025954,0.36538
-0.16583,-0.98613,-0.0071603,-0.022242,-0.0024283,0.36538
-0.24956,-0.96833,-0.0070311,-0.023586,-0.002143,0.36538
-0.33281,-0.94297,-0.006847,-0.024924,-0.001736,0.36538
-0.41459,-0.90998,-0.0066075,-0.026236,-0.0012068,0.36538
-0.49391,-0.86949,-0.0063134,-0.027512,-0.00055602,0.36538
-0.5699,-0.82169,-0.0059664,-0.028731,0.00021096,0.36538
-0.64161,-0.76701,-0.0055693,-0.029884,0.0010897,0.36538
-0.70818,-0.70601,-0.0051264,-0.030953,0.0020689,0.36538
-0.76889,-0.63937,-0.0046425,-0.031928,0.0031403,0.36538
-0.82314,-0.56782,-0.004123,-0.032799,0.0042886,0.36538
-0.87041,-0.49232,-0.0035748,-0.033558,0.0055023,0.36538
-0.91039,-0.41374,-0.0030042,-0.0342,0.006764,0.36538
-0.94292,-0.33302,-0.0024181,-0.034722,0.008061,0.36538
-0.96794,-0.25116,-0.0018237,-0.035123,0.0093755,0.36538
-0.98576,-0.16817,-0.0012211,-0.035406,0.010695,0.36538
-0.99432,-0.10646,-0.000773,-0.035583,0.012084,0.36538
-0.99621,-0.086924,-0.00063117,-0.035741,0.013894,0.36538
-0.99619,-0.087156,-0.00063288,-0.035909,0.015823,0.36538
-0.99619,-0.087156,-0.00063289,-0.036081,0.017784,0.36538
-0.99619,-0.087156,-0.00063287,-0.036255,0.019772,0.36538
-0.99619,-0.087155,-0.00063283,-0.036431,0.021783,0.36538
-0.99619,-0.087156,-0.00063283,-0.036608,0.023812,0.36538
-0.99619,-0.087155,-0.00063286,-0.036787,0.025855,0.36538
-0.99619,-0.087155,-0.00063289,-0.036966,0.027905,0.36538
-0.99619,-0.087156,-0.00063291,-0.037146,0.029959,0.36538
-0.99619,-0.087155,-0.00063291,-0.037326,0.032011,0.36538
-0.99619,-0.087156,-0.00063289,-0.037504,0.034055,0.36538
-0.99619,-0.087156,-0.00063289,-0.037682,0.036087,0.36538
-0.99604,-0.08885,-0.00064515,-0.037858,0.038102,0.36538
-0.98763,-0.15682,-0.0011387,-0.038062,0.04034,0.36538
-0.94235,-0.33463,-0.0024299,-0.038443,0.042012,0.36538
-0.83547,-0.54952,-0.0039901,-0.03931,0.04377,0.36538
-0.67556,-0.73728,-0.0053532,-0.040582,0.045263,0.36538
-0.47457,-0.88019,-0.0063908,-0.04218,0.046399,0.36538
-0.2512,-0.96791,-0.0070277,-0.044007,0.04711,0.36538
-0.07004,-0.99752,-0.0072426,-0.045705,0.047344,0.36538
-0.001599,-0.99997,-0.0072604,-0.048096,0.047351,0.36538
0,-0.99997,-0.0072605,-0.050132,0.047351,0.36538
0,-0.99997,-0.0072605,-0.052075,0.047351,0.36538
0,-0.99997,-0.0072605,-0.053938,0.047351,0.36538
0,-0.99997,-0.0072605,-0.055734,0.047351,0.36538
0,-0.99997,-0.0072605,-0.057473,0.047351,0.36538
0,-0.99997,-0.0072605,-0.059169,0.047351,0.36538
0,-0.99997,-0.0072605,-0.060832,0.047351,0.36538
0,-0.99997,-0.0072605,-0.062473,0.047351,0.36538
0,-0.99997,-0.007261,-0.0062954,-0.0026421,0.36436
0,-0.99997,-0.007261,-0.0073135,-0.0026421,0.36436
0,-0.99997,-0.007261,-0.0083537,-0.0026421,0.36436
0,-0.99997,-0.007261,-0.0094203,-0.0026421,0.36436
0,-0.99997,-0.007261,-0.010518,-0.0026421,0.36436
0,-0.99997,-0.007261,-0.011651,-0.0026421,0.36436
0,-0.99997,-0.007261,-0.012826,-0.0026421,0.36436
0,-0.99997,-0.007261,-0.01405,-0.0026421,0.36436
0,-0.99997,-0.007261,-0.015328,-0.0026421,0.36436
0,-0.99997,-0.007261,-0.016671,-0.0026421,0.36436
0.00029821,-0.99997,-0.007261,-0.018086,-0.0026421,0.36436
-0.019329,-0.99979,-0.0072597,-0.019504,-0.002643,0.36436
-0.081614,-0.99664,-0.0072368,-0.020903,-0.002588,0.36436
-0.16583,-0.98613,-0.0071604,-0.022242,-0.0024209,0.36436
-0.24956,-0.96833,-0.0070312,-0.023586,-0.0021357,0.36436
-0.33281,-0.94297,-0.0068471,-0.024924,-0.0017286,0.36436
-0.41459,-0.90998,-0.0066076,-0.026236,-0.0011995,0.36436
-0.49391,-0.86949,-0.0063135,-0.027512,-0.00054866,0.36436
-0.5699,-0.82169,-0.0059665,-0.028731,0.00021833,0.36436
-0.64161,-0.76701,-0.0055694,-0.029884,0.0010971,0.36436
-0.70818,-0.70601,-0.0051265,-0.030953,0.0020763,0.36436
-0.76889,-0.63937,-0.0046426,-0.031928,0.0031476,0.36436
-0.82314,-0.56782,-0.0041231,-0.032799,0.004296,0.36436
-0.87041,-0.49232,-0.0035748,-0.033558,0.0055097,0.36436
-0.91039,-0.41374,-0.0030043,-0.0342,0.0067714,0.36436
-0.94292,-0.33302,-0.0024181,-0.034722,0.0080684,0.36436
-0.96794,-0.25116,-0.0018237,-0.035123,0.0093829,0.36436
-0.98576,-0.16817,-0.0012211,-0.035406,0.010702,0.36436
-0.99432,-0.10646,-0.00077304,-0.035583,0.012091,0.36436
-0.99621,-0.086924,-0.00063118,-0.035741,0.013902,0.36436
-0.99619,-0.087156,-0.00063287,-0.035909,0.01583,0.36436
-0.99619,-0.087156,-0.00063288,-0.036081,0.017791,0.36436
-0.99619,-0.087156,-0.00063286,-0.036255,0.019779,0.36436
-0.99619,-0.087155,-0.00063281,-0.036431,0.02179,0.36436
-0.99619,-0.087156,-0.0006328,-0.036608,0.023819,0.36436
-0.99619,-0.087155,-0.00063281,-0.036787,0.025862,0.36436
-0.99619,-0.087155,-0.00063283,-0.036966,0.027913,0.36436
-0.99619,-0.087156,-0.00063286,-0.037146,0.029967,0.36436
-0.99619,-0.087155,-0.00063287,-0.037326,0.032018,0.36436
-0.99619,-0.087156,-0.00063284,-0.037504,0.034063,0.36436
-0.99619,-0.087156,-0.0006328,-0.037682,0.036095,0.36436
-0.99604,-0.08885,-0.00064514,-0.037858,0.038109,0.36436
-0.98763,-0.15682,-0.0011388,-0.038062,0.040347,0.36436
-0.94235,-0.33463,-0.00243,-0.038443,0.042019,0.36436
-0.83547,-0.54952,-0.00399,-0.03931,0.043777,0.36436
-0.67556,-0.73728,-0.0053534,-0.040582,0.04527,0.36436
-0.47457,-0.88019,-0.0063915,-0.04218,0.046407,0.36436
-0.2512,-0.96791,-0.007028,-0.044007,0.047117,0.36436
-0.07004,-0.99752,-0.0072425,-0.045705,0.047351,0.36436
-0.001599,-0.99997,-0.0072603,-0.048096,0.047359,0.36436
0,-0.99997,-0.0072603,-0.050132,0.047359,0.36436
0,-0.99997,-0.0072603,-0.052075,0.047359,0.36436
0,-0.99997,-0.0072603,-0.053938,0.047359,0.36436
0,-0.99997,-0.0072603,-0.055734,0.047359,0.36436
0,-0.99997,-0.0072603,-0.057473,0.047359,0.36436
0,-0.99997,-0.0072603,-0.059169,0.047359,0.36436
0,-0.99997,-0.0072603,-0.060832,0.047359,0.36436
0,-0.99997,-0.0072603,-0.062473,0.047359,0.36436
0,-0.99997,-0.0072609,-0.0062954,-0.0026347,0.36335
0,-0.99997,-0.0072609,-0.0073135,-0.0026347,0.36335
0,-0.99997,-0.0072609,-0.0083537,-0.0026347,0.36335
0,-0.99997,-0.0072609,-0.0094203,-0.0026347,0.36335
0,-0.99997,-0.0072609,-0.010518,-0.0026347,0.36335
0,-0.99997,-0.0072609,-0.011651,-0.0026347,0.36335
0,-0.99997,-0.0072609,-0.012826,-0.0026347,0.36335
0,-0.99997,-0.0072609,-0.01405,-0.0026347,0.36335
0,-0.99997,-0.0072609,-0.015328,-0.0026347,0.36335
0,-0.99997,-0.0072609,-0.016671,-0.0026347,0.36335
0.00029821,-0.99997,-0.0072609,-0.018086,-0.0026347,0.36335
-0.019329,-0.99979,-0.0072596,-0.019504,-0.0026356,0.36335
-0.081614,-0.99664,-0.0072368,-0.020903,-0.0025806,0.36335
-0.16583,-0.98613,-0.0071604,-0.022242,-0.0024135,0.36335
-0.24956,-0.96833,-0.0070312,-0.023586,-0.0021283,0.36335
-0.33281,-0.94297,-0.006847,-0.024924,-0.0017213,0.36335
-0.41459,-0.90998,-0.0066076,-0.026236,-0.0011921,0.36335
-0.49391,-0.86949,-0.0063135,-0.027512,-0.00054129,0.36335
-0.5699,-0.82169,-0.0059664,-0.028731,0.0002257,0.36335
-0.64161,-0.76701,-0.0055694,-0.029884,0.0011044,0.36335
-0.70818,-0.70601,-0.0051264,-0.030953,0.0020836,0.36335
-0.76889,-0.63937,-0.0046425,-0.031928,0.003155,0.36335
-0.82314,-0.56782,-0.004123,-0.032799,0.0043033,0.36335
-0.87041,-0.49232,-0.0035748,-0.033558,0.0055171,0.36335
-0.91039,-0.41374,-0.0030043,-0.0342,0.0067787,0.36335
-0.94292,-0.33302,-0.0024182,-0.034722,0.0080758,0.36335
-0.96794,-0.25116,-0.0018237,-0.035123,0.0093902,0.36335
-0.98576,-0.16817,-0.0012211,-0.035406,0.010709,0.36335
-0.99432,-0.10646,-0.00077305,-0.035583,0.012098,0.36335
-0.99621,-0.086924,-0.00063116,-0.035741,0.013909,0.36335
-0.99619,-0.087156,-0.00063283,-0.035909,0.015838,0.36335
-0.99619,-0.087156,-0.00063283,-0.036081,0.017798,0.36335
-0.99619,-0.087156,-0.00063283,-0.036255,0.019786,0.36335
-0.99619,-0.087156,-0.00063283,-0.036431,0.021797,0.36335
-0.99619,-0.087156,-0.00063283,-0.036608,0.023827,0.36335
-0.99619,-0.087155,-0.00063282,-0.036787,0.025869,0.36335
-0.99619,-0.087155,-0.00063283,-0.036966,0.02792,0.36335
-0.99619,-0.087156,-0.00063281,-0.037146,0.029974,0.36335
-0.99619,-0.087155,-0.00063277,-0.037326,0.032026,0.36335
-0.99619,-0.087156,-0.00063275,-0.037504,0.03407,0.36335
-0.99619,-0.087156,-0.00063279,-0.037682,0.036102,0.36335
-0.99604,-0.088849,-0.00064517,-0.037858,0.038117,0.36335
-0.98763,-0.15682,-0.0011387,-0.038062,0.040355,0.36335
-0.94235,-0.33463,-0.0024297,-0.038443,0.042027,0.36335
-0.83547,-0.54952,-0.0039903,-0.03931,0.043785,0.36335
-0.67556,-0.73728,-0.005354,-0.040582,0.045278,0.36335
-0.47457,-0.88019,-0.0063918,-0.04218,0.046414,0.36335
-0.2512,-0.96791,-0.0070288,-0.044007,0.047124,0.36335
-0.07004,-0.99752,-0.0072438,-0.045705,0.047359,0.36335
-0.001599,-0.99997,-0.0072616,-0.048096,0.047366,0.36335
0,-0.99997,-0.0072616,-0.050132,0.047366,0.36335
0,-0.99997,-0.0072616,-0.052075,0.047366,0.36335
0,-0.99997,-0.0072616,-0.053938,0.047366,0.36335
0,-0.99997,-0.0072616,-0.055734,0.047366,0.36335
0,-0.99997,-0.0072616,-0.057473,0.047366,0.36335
0,-0.99997,-0.0072616,-0.059169,0.047366,0.36335
0,-0.99997,-0.0072616,-0.060832,0.047366,0.36335
0,-0.99997,-0.0072616,-0.062473,0.047366,0.36335
0,-0.99997,-0.0072609,-0.0062954,-0.0026274,0.36233
0,-0.99997,-0.0072609,-0.0073135,-0.0026274,0.36233
0,-0.99997,-0.0072609,-0.0083537,-0.0026274,0.36233
0,-0.99997,-0.0072609,-0.0094203,-0.0026274,0.36233
0,-0.99997,-0.0072609,-0.010518,-0.0026274,0.36233
0,-0.99997,-0.0072609,-0.011651,-0.0026274,0.36233
0,-0.99997,-0.0072609,-0.012826,-0.0026274,0.36233
0,-0.99997,-0.0072609,-0.01405,-0.0026274,0.36233
0,-0.99997,-0.0072609,-0.015328,-0.0026274,0.36233
0,-0.99997,-0.0072609,-0.016671,-0.0026274,0.36233
0.00029819,-0.99997,-0.0072609,-0.018086,-0.0026274,0.36233
-0.019329,-0.99979,-0.0072596,-0.019504,-0.0026282,0.36233
-0.081614,-0.99664,-0.0072368,-0.020903,-0.0025733,0.36233
-0.16583,-0.98613,-0.0071604,-0.022242,-0.0024062,0.36233
-0.24956,-0.96833,-0.0070312,-0.023586,-0.0021209,0.36233
-0.33281,-0.94297,-0.006847,-0.024924,-0.0017139,0.36233
-0.41459,-0.90998,-0.0066075,-0.026236,-0.0011847,0.36233
-0.49391,-0.86949,-0.0063135,-0.027512,-0.0005339,0.36233
-0.5699,-0.82169,-0.0059664,-0.028731,0.00023308,0.36233
-0.64161,-0.76701,-0.0055694,-0.029884,0.0011118,0.36233
-0.70818,-0.70601,-0.0051264,-0.030953,0.002091,0.36233
-0.76889,-0.63937,-0.0046426,-0.031928,0.0031624,0.36233
-0.82314,-0.56782,-0.0041231,-0.032799,0.0043107,0.36233
-0.87041,-0.49232,-0.0035748,-0.033558,0.0055245,0.36233
-0.91039,-0.41374,-0.0030042,-0.0342,0.0067861,0.36233
-0.94292,-0.33302,-0.0024181,-0.034722,0.0080831,0.36233
-0.96794,-0.25116,-0.0018237,-0.035123,0.0093976,0.36233
-0.98576,-0.16817,-0.0012211,-0.035406,0.010717,0.36233
-0.99432,-0.10646,-0.00077303,-0.035583,0.012106,0.36233
-0.99621,-0.086924,-0.00063118,-0.035741,0.013917,0.36233
-0.99619,-0.087156,-0.00063285,-0.035909,0.015845,0.36233
-0.99619,-0.087156,-0.00063284,-0.036081,0.017806,0.36233
-0.99619,-0.087156,-0.00063284,-0.036255,0.019794,0.36233
-0.99619,-0.087156,-0.00063284,-0.036431,0.021805,0.36233
-0.99619,-0.087156,-0.00063285,-0.036608,0.023834,0.36233
-0.99619,-0.087155,-0.00063284,-0.036787,0.025877,0.36233
-0.99619,-0.087155,-0.00063284,-0.036966,0.027927,0.36233
-0.99619,-0.087156,-0.00063285,-0.037146,0.029981,0.36233
-0.99619,-0.087155,-0.00063284,-0.037326,0.032033,0.36233
-0.99619,-0.087156,-0.00063284,-0.037504,0.034078,0.36233
-0.99619,-0.087156,-0.00063285,-0.037682,0.036109,0.36233
-0.99604,-0.088849,-0.00064514,-0.037858,0.038124,0.36233
-0.98763,-0.15682,-0.0011387,-0.038062,0.040362,0.36233
-0.94235,-0.33463,-0.0024298,-0.038443,0.042034,0.36233
-0.83547,-0.54952,-0.0039901,-0.03931,0.043792,0.36233
-0.67556,-0.73728,-0.0053535,-0.040582,0.045285,0.36233
-0.47457,-0.88019,-0.0063911,-0.04218,0.046421,0.36233
-0.2512,-0.96791,-0.007028,-0.044007,0.047132,0.36233
-0.07004,-0.99752,-0.007243,-0.045705,0.047366,0.36233
-0.001599,-0.99997,-0.0072609,-0.048096,0.047374,0.36233
0,-0.99997,-0.0072609,-0.050132,0.047374,0.36233
0,-0.99997,-0.0072609,-0.052075,0.047374,0.36233
0,-0.99997,-0.0072609,-0.053938,0.047374,0.36233
0,-0.99997,-0.0072609,-0.055734,0.047374,0.36233
0,-0.99997,-0.0072609,-0.057473,0.047374,0.36233
0,-0.99997,-0.0072609,-0.059169,0.047374,0.36233
0,-0.99997,-0.0072609,-0.060832,0.047374,0.36233
0,-0.99997,-0.0072609,-0.062473,0.047374,0.36233
0,-0.99997,-0.007261,-0.0062954,-0.00262,0.36131
0,-0.99997,-0.007261,-0.0073135,-0.00262,0.36131
0,-0.99997,-0.007261,-0.0083537,-0.00262,0.36131
0,-0.99997,-0.007261,-0.0094203,-0.00262,0.36131
0,-0.99997,-0.007261,-0.010518,-0.00262,0.36131
0,-0.99997,-0.007261,-0.011651,-0.00262,0.36131
0,-0.99997,-0.007261,-0.012826,-0.00262,0.36131
0,-0.99997,-0.007261,-0.01405,-0.00262,0.36131
0,-0.99997,-0.007261,-0.015328,-0.00262,0.36131
0,-0.99997,-0.007261,-0.016671,-0.00262,0.36131
0.00029817,-0.99997,-0.007261,-0.018086,-0.00262,0.36131
-0.019329,-0.99979,-0.0072596,-0.019504,-0.0026208,0.36131
-0.081614,-0.99664,-0.0072368,-0.020903,-0.0025659,0.36131
-0.16583,-0.98613,-0.0071605,-0.022242,-0.0023988,0.36131
-0.24956,-0.96833,-0.0070313,-0.023586,-0.0021135,0.36131
-0.33281,-0.94297,-0.0068471,-0.024924,-0.0017065,0.36131
-0.41459,-0.90998,-0.0066076,-0.026236,-0.0011773,0.36131
-0.49391,-0.86949,-0.0063135,-0.027512,-0.00052651,0.36131
-0.5699,-0.82169,-0.0059665,-0.028731,0.00024047,0.36131
-0.64161,-0.76701,-0.0055694,-0.029884,0.0011192,0.36131
-0.70818,-0.70601,-0.0051265,-0.030953,0.0020984,0.36131
-0.76889,-0.63937,-0.0046426,-0.031928,0.0031698,0.36131
-0.82314,-0.56782,-0.0041231,-0.032799,0.0043181,0.36131
-0.87041,-0.49232,-0.0035748,-0.033558,0.0055318,0.36131
-0.91039,-0.41374,-0.0030043,-0.0342,0.0067935,0.36131
-0.94292,-0.33302,-0.0024181,-0.034722,0.0080905,0.36131
-0.96794,-0.25116,-0.0018237,-0.035123,0.009405,0.36131
-0.98576,-0.16817,-0.0012211,-0.035406,0.010724,0.36131
-0.99432,-0.10646,-0.00077304,-0.035583,0.012113,0.36131
-0.99621,-0.086924,-0.00063117,-0.035741,0.013924,0.36131
-0.99619,-0.087156,-0.00063284,-0.035909,0.015853,0.36131
-0.99619,-0.087156,-0.00063284,-0.036081,0.017813,0.36131
-0.99619,-0.087156,-0.00063284,-0.036255,0.019801,0.36131
-0.99619,-0.087156,-0.00063284,-0.036431,0.021812,0.36131
-0.99619,-0.087156,-0.00063286,-0.036608,0.023841,0.36131
-0.99619,-0.087155,-0.00063287,-0.036787,0.025884,0.36131
-0.99619,-0.087155,-0.00063286,-0.036966,0.027935,0.36131
-0.99619,-0.087156,-0.00063286,-0.037146,0.029989,0.36131
-0.99619,-0.087155,-0.0006329,-0.037326,0.03204,0.36131
-0.99619,-0.087156,-0.00063292,-0.037504,0.034085,0.36131
-0.99619,-0.087156,-0.00063288,-0.037682,0.036117,0.36131
-0.99604,-0.088849,-0.00064509,-0.037858,0.038131,0.36131
-0.98763,-0.15682,-0.0011386,-0.038062,0.040369,0.36131
-0.94235,-0.33463,-0.0024297,-0.038443,0.042041,0.36131
-0.83547,-0.54952,-0.0039898,-0.03931,0.0438,0.36131
-0.67556,-0.73728,-0.0053531,-0.040582,0.045292,0.36131
-0.47457,-0.88019,-0.0063911,-0.04218,0.046429,0.36131
-0.2512,-0.96791,-0.0070275,-0.044007,0.047139,0.36131
-0.07004,-0.99752,-0.0072421,-0.045705,0.047373,0.36131
-0.001599,-0.99997,-0.0072599,-0.048096,0.047381,0.36131
0,-0.99997,-0.0072599,-0.050132,0.047381,0.36131
0,-0.99997,-0.0072599,-0.052075,0.047381,0.36131
0,-0.99997,-0.0072599,-0.053938,0.047381,0.36131
0,-0.99997,-0.0072599,-0.055734,0.047381,0.36131
0,-0.99997,-0.0072599,-0.057473,0.047381,0.36131
0,-0.99997,-0.0072599,-0.059169,0.047381,0.36131
0,-0.99997,-0.0072599,-0.060832,0.047381,0.36131
0,-0.99997,-0.0072599,-0.062473,0.047381,0.36131
0,-0.99997,-0.007261,-0.0062954,-0.0026126,0.3603
0,-0.99997,-0.007261,-0.0073135,-0.0026126,0.3603
0,-0.99997,-0.007261,-0.0083537,-0.0026126,0.3603
0,-0.99997,-0.007261,-0.0094203,-0.0026126,0.3603
0,-0.99997,-0.007261,-0.010518,-0.0026126,0.3603
0,-0.99997,-0.007261,-0.011651,-0.0026126,0.3603
0,-0.99997,-0.007261,-0.012826,-0.0026126,0.3603
0,-0.99997,-0.007261,-0.01405,-0.0026126,0.3603
0,-0.99997,-0.007261,-0.015328,-0.0026126,0.3603
0,-0.99997,-0.007261,-0.016671,-0.0026126,0.3603
0.00029819,-0.99997,-0.007261,-0.018086,-0.0026126,0.3603
-0.019329,-0.99979,-0.0072596,-0.019504,-0.0026134,0.3603
-0.081614,-0.99664,-0.0072367,-0.020903,-0.0025585,0.3603
-0.16583,-0.98613,-0.0071604,-0.022242,-0.0023914,0.3603
-0.24956,-0.96833,-0.0070312,-0.023586,-0.0021061,0.3603
-0.33281,-0.94297,-0.006847,-0.024924,-0.0016991,0.3603
-0.41459,-0.90998,-0.0066075,-0.026236,-0.0011699,0.3603
-0.49391,-0.86949,-0.0063135,-0.027512,-0.00051912,0.3603
-0.5699,-0.82169,-0.0059664,-0.028731,0.00024787,0.3603
-0.64161,-0.76701,-0.0055694,-0.029884,0.0011266,0.3603
-0.70818,-0.70601,-0.0051265,-0.030953,0.0021058,0.3603
-0.76889,-0.63937,-0.0046425,-0.031928,0.0031772,0.3603
-0.82314,-0.56782,-0.004123,-0.032799,0.0043255,0.3603
-0.87041,-0.49232,-0.0035748,-0.033558,0.0055392,0.3603
-0.91039,-0.41374,-0.0030043,-0.0342,0.0068009,0.3603
-0.94292,-0.33302,-0.0024182,-0.034722,0.0080979,0.3603
-0.96794,-0.25116,-0.0018237,-0.035123,0.0094124,0.3603
-0.98576,-0.16817,-0.0012211,-0.035406,0.010732,0.3603
-0.99432,-0.10646,-0.00077304,-0.035583,0.012121,0.3603
-0.99621,-0.086924,-0.00063117,-0.035741,0.013931,0.3603
-0.99619,-0.087156,-0.00063283,-0.035909,0.01586,0.3603
-0.99619,-0.087156,-0.00063286,-0.036081,0.01782,0.3603
-0.99619,-0.087156,-0.00063288,-0.036255,0.019808,0.3603
-0.99619,-0.087156,-0.00063287,-0.036431,0.02182,0.3603
-0.99619,-0.087156,-0.00063288,-0.036608,0.023849,0.3603
-0.99619,-0.087155,-0.00063287,-0.036787,0.025891,0.3603
-0.99619,-0.087155,-0.00063287,-0.036966,0.027942,0.3603
-0.99619,-0.087156,-0.00063286,-0.037146,0.029996,0.3603
-0.99619,-0.087155,-0.00063285,-0.037326,0.032048,0.3603
-0.99619,-0.087156,-0.00063288,-0.037504,0.034092,0.3603
-0.99619,-0.087156,-0.00063288,-0.037682,0.036124,0.3603
-0.99604,-0.088849,-0.00064517,-0.037858,0.038139,0.3603
-0.98763,-0.15682,-0.0011386,-0.038062,0.040377,0.3603
-0.94235,-0.33463,-0.0024296,-0.038443,0.042049,0.3603
-0.83547,-0.54952,-0.0039901,-0.03931,0.043807,0.3603
-0.67556,-0.73728,-0.0053537,-0.040582,0.0453,0.3603
-0.47457,-0.88019,-0.0063915,-0.04218,0.046436,0.3603
-0.2512,-0.96791,-0.0070289,-0.044007,0.047147,0.3603
-0.07004,-0.99752,-0.0072443,-0.045705,0.047381,0.3603
-0.001599,-0.99997,-0.0072621,-0.048096,0.047388,0.3603
0,-0.99997,-0.0072622,-0.050132,0.047388,0.3603
0,-0.99997,-0.0072622,-0.052075,0.047388,0.3603
0,-0.99997,-0.0072622,-0.053938,0.047388,0.3603
0,-0.99997,-0.0072622,-0.055734,0.047388,0.3603
0,-0.99997,-0.0072622,-0.057473,0.047388,0.3603
0,-0.99997,-0.0072622,-0.059169,0.047388,0.3603
0,-0.99997,-0.0072622,-0.060832,0.047388,0.3603
0,-0.99997,-0.0072622,-0.062473,0.047388,0.3603
0,-0.99997,-0.0072609,-0.0062954,-0.0026052,0.35927
0,-0.99997,-0.0072609,-0.0073135,-0.0026052,0.35927
0,-0.99997,-0.0072609,-0.0083537,-0.0026052,0.35927
0,-0.99997,-0.0072609,-0.0094203,-0.0026052,0.35927
0,-0.99997,-0.0072609,-0.010518,-0.0026052,0.35927
0,-0.99997,-0.0072609,-0.011651,-0.0026052,0.35927
0,-0.99997,-0.0072609,-0.012826,-0.0026052,0.35927
0,-0.99997,-0.0072609,-0.01405,-0.0026052,0.35927
0,-0.99997,-0.0072609,-0.015328,-0.0026052,0.35927
0,-0.99997,-0.0072609,-0.016671,-0.0026052,0.35927
